Time [ms], Elem0, Elem1, Elem2, Elem3, Elem4, Elem5, Elem6, Elem7, Elem8, Elem9, Elem10, Elem11
20231012170308000 ,-0.241573,-0.0513556,-0.0365887,0.064003,-0.140162,-0.222781,-0.144193,0.401409,-0.002045,0.011656,-0.06236,-2
20231012170308000 ,-0.241573,-0.0513556,-0.0365887,0.064003,-0.140162,-0.225111,-0.144193,0.403189,-0.002045,0.010685,-0.05666,-2
20231012170308000 ,-0.241573,-0.0513556,-0.0365887,0.064003,-0.140162,-0.226276,-0.140187,0.404079,-0.002045,0.009715,-0.05286,-2
20231012170308100 ,-0.241573,-0.0513556,-0.0358713,0.064003,-0.140162,-0.227441,-0.138852,0.406749,0.0012466,0.008744,-0.04526,-2
20231012170308100 ,-0.241573,-0.0513556,-0.0358713,0.064003,-0.138293,-0.226276,-0.141523,0.408529,0.0025633,0.007773,-0.04146,0
20231012170308100 ,-0.241573,-0.0513556,-0.0358713,0.064003,-0.138293,-0.223946,-0.142858,0.409419,0.0019049,0.006802,-0.04716,1
20231012170308100 ,-0.242276,-0.0513556,-0.0358713,0.064003,-0.138293,-0.223946,-0.144193,0.404079,0.0012466,0.006802,-0.04906,1
20231012170308200 ,-0.242276,-0.0513556,-0.0358713,0.064003,-0.138293,-0.222781,-0.149533,0.399629,0.0012466,0.006802,-0.05096,0
20231012170308200 ,-0.241573,-0.0513556,-0.0358713,0.064003,-0.138293,-0.223946,-0.152203,0.397849,0.0019049,0.005831,-0.05856,0
20231012170308200 ,-0.241573,-0.0513556,-0.0358713,0.064003,-0.138293,-0.223946,-0.152203,0.397849,0.0019049,0.005831,-0.05856,0
20231012170308200 ,-0.241573,-0.0513556,-0.0358713,0.064003,-0.136424,-0.223946,-0.150868,0.400519,0.0019049,0.009715,-0.06616,-2
20231012170308200 ,-0.241573,-0.0513556,-0.0358713,0.064003,-0.136424,-0.225111,-0.150868,0.401409,0.0019049,0.007773,-0.07186,-3
20231012170308300 ,-0.241573,-0.0513556,-0.0358713,0.064003,-0.138293,-0.223946,-0.154874,0.398739,0.0019049,0.005831,-0.07376,0
20231012170308300 ,-0.241573,-0.0513556,-0.0351538,0.065019,-0.138293,-0.222781,-0.156209,0.397849,0.0032216,0.00486,-0.07186,1
20231012170308300 ,-0.240871,-0.0513556,-0.0344364,0.065019,-0.136424,-0.222781,-0.150868,0.402299,0.0005882,0.006802,-0.06996,2
20231012170308300 ,-0.240871,-0.0513556,-0.033719,0.065019,-0.136424,-0.223946,-0.148198,0.404079,0.0065134,0.007773,-0.06996,2
20231012170308400 ,-0.240871,-0.0513556,-0.033719,0.065019,-0.136424,-0.225111,-0.146863,0.403189,0.00388,0.007773,-0.07186,2
20231012170308400 ,-0.240871,-0.0513556,-0.033719,0.065019,-0.136424,-0.226276,-0.145528,0.398739,0.00388,0.007773,-0.07376,0
20231012170308400 ,-0.240871,-0.0513556,-0.0344364,0.064003,-0.136424,-0.226276,-0.149533,0.400519,0.0032216,0.009715,-0.07566,-1
20231012170308400 ,-0.240871,-0.0513556,-0.0344364,0.064003,-0.136424,-0.226276,-0.149533,0.400519,0.0032216,0.009715,-0.07566,-1
20231012170308500 ,-0.240871,-0.0513556,-0.0344364,0.064003,-0.136424,-0.223946,-0.150868,0.396068,0.0032216,0.010685,-0.06236,-1
20231012170308500 ,-0.241573,-0.0513556,-0.0351538,0.062987,-0.136424,-0.222781,-0.150868,0.396958,0.0025633,0.009715,-0.04716,-1
20231012170308500 ,-0.242276,-0.0507055,-0.0351538,0.062987,-0.138293,-0.222781,-0.148198,0.396958,0.0019049,0.006802,-0.03956,-1
20231012170308600 ,-0.241573,-0.0507055,-0.0358713,0.06197,-0.138293,-0.225111,-0.137517,0.397849,0.0019049,0.006802,-0.03576,0
20231012170308600 ,-0.240871,-0.0507055,-0.0358713,0.06197,-0.140162,-0.227441,-0.129506,0.398739,0.0019049,0.006802,-0.03766,1
20231012170308600 ,-0.240871,-0.0507055,-0.0365887,0.06197,-0.140162,-0.228605,-0.128171,0.402299,0.0019049,0.006802,-0.04526,-1
20231012170308600 ,-0.240871,-0.0507055,-0.0373061,0.06197,-0.140162,-0.228605,-0.128171,0.404969,0.0078301,0.006802,-0.05096,-2
20231012170308700 ,-0.241573,-0.0507055,-0.0365887,0.06197,-0.138293,-0.230935,-0.128171,0.405859,0.0051967,0.00389,-0.05666,0
20231012170308700 ,-0.242276,-0.0507055,-0.0365887,0.06197,-0.138293,-0.2321,-0.130842,0.402299,0.0098052,0.002919,-0.06426,1
20231012170308700 ,-0.242276,-0.0507055,-0.0365887,0.06197,-0.138293,-0.234429,-0.136182,0.400519,0.00388,0.001948,-0.06236,1
20231012170308700 ,-0.242276,-0.0507055,-0.0365887,0.06197,-0.138293,-0.233264,-0.134847,0.404079,0.0012466,0.000977,-0.06616,1
20231012170308700 ,-0.242276,-0.0507055,-0.0365887,0.06197,-0.138293,-0.233264,-0.134847,0.404079,0.0012466,0.000977,-0.06616,1
20231012170308800 ,-0.242276,-0.0507055,-0.0373061,0.06197,-0.138293,-0.2321,-0.138852,0.405859,-7.00E-05,0.001948,-0.05476,1
20231012170308800 ,-0.242276,-0.0513556,-0.0373061,0.062987,-0.138293,-0.2321,-0.134847,0.406749,0.0019049,0.00486,-0.05856,1
20231012170308800 ,-0.242276,-0.0513556,-0.0373061,0.062987,-0.138293,-0.2321,-0.132177,0.407639,0.0045383,0.01554,-0.04906,1
20231012170308800 ,-0.242276,-0.0513556,-0.0373061,0.062987,-0.138293,-0.2321,-0.130842,0.412979,0.0058551,0.020394,-0.05476,0
20231012170308900 ,-0.242276,-0.0513556,-0.0373061,0.062987,-0.138293,-0.2321,-0.137517,0.415649,0.0065134,0.018452,-0.05286,1
20231012170308900 ,-0.242276,-0.0513556,-0.0365887,0.062987,-0.134555,-0.230935,-0.141523,0.404969,0.0045383,0.013598,-0.05286,0
20231012170308900 ,-0.241573,-0.0513556,-0.0351538,0.064003,-0.134555,-0.22977,-0.142858,0.399629,0.00388,0.008744,-0.05286,-1
20231012170308900 ,-0.241573,-0.0507055,-0.0344364,0.064003,-0.134555,-0.22977,-0.141523,0.400519,0.0025633,0.005831,-0.05096,-1
20231012170309000 ,-0.240871,-0.0500554,-0.0330016,0.064003,-0.134555,-0.228605,-0.133512,0.406749,0.0019049,0.005831,-0.04906,-2
20231012170309000 ,-0.240871,-0.0500554,-0.0330016,0.064003,-0.134555,-0.228605,-0.133512,0.406749,0.0019049,0.005831,-0.04906,-2
20231012170308900 ,-0.240871,-0.0494054,-0.0330016,0.064003,-0.134555,-0.228605,-0.128171,0.411199,0.0058551,0.009715,-0.04716,-1
20231012170309000 ,-0.240871,-0.0494054,-0.0330016,0.064003,-0.136424,-0.228605,-0.121496,0.416539,0.0078301,0.011656,-0.04716,-1
20231012170309000 ,-0.240871,-0.0494054,-0.0330016,0.064003,-0.138293,-0.228605,-0.121496,0.419209,0.0051967,0.005831,-0.04716,1
20231012170309000 ,-0.240871,-0.0494054,-0.0330016,0.064003,-0.138293,-0.228605,-0.132177,0.410309,0.00388,0.002919,-0.04716,2
20231012170309000 ,-0.240169,-0.0494054,-0.0330016,0.065019,-0.138293,-0.228605,-0.140187,0.404969,0.0025633,0.00486,-0.05666,2
20231012170309100 ,-0.240169,-0.0494054,-0.0330016,0.065019,-0.138293,-0.228605,-0.141523,0.402299,0.0019049,0.006802,-0.05666,2
20231012170309100 ,-0.240169,-0.0494054,-0.0322841,0.065019,-0.138293,-0.227441,-0.138852,0.401409,0.0032216,0.009715,-0.05856,-1
20231012170309100 ,-0.240169,-0.0500554,-0.0322841,0.065019,-0.136424,-0.226276,-0.133512,0.403189,0.0051967,0.011656,-0.05856,3
20231012170309100 ,-0.240871,-0.0500554,-0.0322841,0.065019,-0.136424,-0.226276,-0.134847,0.404079,0.0051967,0.011656,-0.05856,1
20231012170309200 ,-0.240871,-0.0500554,-0.0330016,0.064003,-0.136424,-0.228605,-0.130842,0.401409,0.00388,0.011656,-0.05856,0
20231012170309200 ,-0.240871,-0.0500554,-0.033719,0.064003,-0.136424,-0.22977,-0.137517,0.399629,0.0032216,0.011656,-0.06046,-1
20231012170309200 ,-0.240169,-0.0500554,-0.033719,0.064003,-0.134555,-0.227441,-0.136182,0.403189,0.0025633,0.011656,-0.06236,-1
20231012170309200 ,-0.240169,-0.0500554,-0.0330016,0.065019,-0.132686,-0.226276,-0.136182,0.404969,0.0019049,0.008744,-0.06616,-1
20231012170309200 ,-0.240169,-0.0500554,-0.0330016,0.065019,-0.132686,-0.226276,-0.136182,0.404969,0.0019049,0.008744,-0.06616,-1
20231012170309300 ,-0.240169,-0.0494054,-0.0315667,0.065019,-0.132686,-0.225111,-0.134847,0.405859,0.0019049,0.007773,-0.06996,-1
20231012170309300 ,-0.238764,-0.0494054,-0.0308493,0.065019,-0.132686,-0.225111,-0.134847,0.399629,0.0019049,0.007773,-0.07186,-2
20231012170309300 ,-0.238062,-0.0487553,-0.0322841,0.064003,-0.132686,-0.223946,-0.140187,0.396068,0.0019049,0.007773,-0.06806,-3
20231012170309300 ,-0.238062,-0.0494054,-0.0330016,0.062987,-0.132686,-0.223946,-0.142858,0.394288,0.0051967,0.007773,-0.06616,-3
20231012170309400 ,-0.238764,-0.0500554,-0.0330016,0.062987,-0.132686,-0.223946,-0.140187,0.396068,0.0032216,0.00389,-0.06806,-1
20231012170309400 ,-0.239467,-0.0507055,-0.0330016,0.06197,-0.136424,-0.227441,-0.138852,0.396958,0.0025633,0.005831,-0.06996,0
20231012170309400 ,-0.239467,-0.0507055,-0.033719,0.06197,-0.138293,-0.22977,-0.138852,0.397849,0.0019049,0.008744,-0.06616,0
20231012170309400 ,-0.240169,-0.0507055,-0.033719,0.062987,-0.138293,-0.230935,-0.138852,0.396958,0.0025633,0.009715,-0.06426,0
20231012170309500 ,-0.240871,-0.0500554,-0.033719,0.064003,-0.136424,-0.22977,-0.138852,0.396068,0.0025633,0.006802,-0.06426,-1
20231012170309500 ,-0.240871,-0.0494054,-0.0330016,0.064003,-0.134555,-0.228605,-0.138852,0.393398,0.0025633,0.00486,-0.06426,-2
20231012170309500 ,-0.239467,-0.0487553,-0.0315667,0.065019,-0.132686,-0.227441,-0.138852,0.394288,0.0012466,0.000977,-0.07376,-1
20231012170309500 ,-0.239467,-0.0487553,-0.0315667,0.065019,-0.132686,-0.227441,-0.138852,0.394288,0.0012466,0.000977,-0.07376,-1
20231012170309600 ,-0.238764,-0.0481052,-0.0308493,0.066036,-0.132686,-0.226276,-0.138852,0.396958,-0.002045,0.001948,-0.07376,0
20231012170309600 ,-0.238062,-0.0474551,-0.0301319,0.066036,-0.132686,-0.225111,-0.136182,0.398739,-0.000729,-0.000965,-0.07376,1
20231012170309600 ,-0.238062,-0.0474551,-0.0301319,0.068068,-0.134555,-0.226276,-0.137517,0.399629,-7.00E-05,0.000977,-0.07376,-1
20231012170309600 ,-0.238062,-0.0474551,-0.0308493,0.067052,-0.136424,-0.226276,-0.138852,0.400519,0.0005882,-0.002906,-0.07376,-2
20231012170309700 ,-0.238764,-0.0481052,-0.0315667,0.067052,-0.136424,-0.226276,-0.140187,0.403189,0.0025633,0.001948,-0.07376,-3
20231012170309700 ,-0.240169,-0.0494054,-0.0315667,0.065019,-0.136424,-0.225111,-0.140187,0.402299,0.00388,0.00486,-0.07946,-3
20231012170309700 ,-0.240169,-0.0494054,-0.0315667,0.064003,-0.134555,-0.225111,-0.128171,0.405859,0.0084885,0.010685,-0.06996,-2
20231012170309700 ,-0.240169,-0.0500554,-0.0315667,0.062987,-0.136424,-0.226276,-0.121496,0.403189,0.0104635,0.013598,-0.06616,-1
20231012170309800 ,-0.240169,-0.0500554,-0.0315667,0.062987,-0.136424,-0.226276,-0.129506,0.401409,0.0071718,0.014569,-0.06426,0
20231012170309800 ,-0.239467,-0.0500554,-0.0330016,0.062987,-0.136424,-0.227441,-0.137517,0.397849,0.0045383,0.010685,-0.07946,0
20231012170309800 ,-0.239467,-0.0500554,-0.033719,0.064003,-0.136424,-0.227441,-0.141523,0.394288,0.0032216,0.007773,-0.08706,-2
20231012170309800 ,-0.239467,-0.0500554,-0.033719,0.064003,-0.136424,-0.227441,-0.141523,0.394288,0.0032216,0.007773,-0.08706,-2
20231012170309800 ,-0.239467,-0.0500554,-0.033719,0.065019,-0.134555,-0.227441,-0.142858,0.394288,0.0025633,0.000977,-0.07946,-3
20231012170309900 ,-0.239467,-0.0500554,-0.033719,0.065019,-0.134555,-0.227441,-0.141523,0.396068,0.0019049,-0.002906,-0.07566,-3
20231012170309900 ,-0.239467,-0.0500554,-0.0344364,0.064003,-0.134555,-0.225111,-0.140187,0.402299,0.0019049,-0.001935,-0.07566,-3
20231012170309900 ,-0.240169,-0.0500554,-0.0351538,0.062987,-0.136424,-0.226276,-0.140187,0.405859,0.0019049,-0.001935,-0.07566,-3
20231012170309900 ,-0.240169,-0.0500554,-0.033719,0.062987,-0.138293,-0.226276,-0.140187,0.405859,0.0025633,-0.001935,-0.07566,-3
20231012170310000 ,-0.240871,-0.0507055,-0.0330016,0.062987,-0.140162,-0.227441,-0.144193,0.398739,0.0032216,6.00E-06,-0.06806,-2
20231012170310000 ,-0.240871,-0.0507055,-0.033719,0.062987,-0.138293,-0.227441,-0.148198,0.395178,0.0032216,0.00389,-0.06996,0
20231012170310000 ,-0.241573,-0.0507055,-0.0344364,0.06197,-0.138293,-0.22977,-0.149533,0.396958,0.0032216,0.005831,-0.06616,0
20231012170310000 ,-0.240871,-0.0507055,-0.033719,0.06197,-0.138293,-0.228605,-0.148198,0.400519,0.0025633,0.006802,-0.06996,0
20231012170310000 ,-0.240871,-0.0507055,-0.033719,0.06197,-0.138293,-0.228605,-0.148198,0.400519,0.0025633,0.006802,-0.06996,0
20231012170310000 ,-0.240169,-0.0507055,-0.0330016,0.062987,-0.138293,-0.227441,-0.146863,0.401409,0.0019049,0.007773,-0.06616,0
20231012170310000 ,-0.239467,-0.0507055,-0.0330016,0.064003,-0.138293,-0.225111,-0.146863,0.404969,0.0019049,0.007773,-0.06616,0
20231012170310100 ,-0.239467,-0.0507055,-0.033719,0.064003,-0.136424,-0.223946,-0.142858,0.405859,0.0012466,0.005831,-0.06616,-1
20231012170310100 ,-0.240169,-0.0500554,-0.0344364,0.064003,-0.136424,-0.223946,-0.149533,0.406749,0.0019049,0.002919,-0.06616,-1
20231012170310100 ,-0.240169,-0.0500554,-0.0344364,0.062987,-0.136424,-0.223946,-0.142858,0.404969,0.0012466,0.001948,-0.07186,0
20231012170310100 ,-0.240169,-0.0507055,-0.0344364,0.062987,-0.136424,-0.225111,-0.154874,0.404079,0.0019049,0.00389,-0.06806,0
20231012170310200 ,-0.240871,-0.0507055,-0.0344364,0.062987,-0.138293,-0.227441,-0.152203,0.403189,0.0005882,0.005831,-0.06806,0
20231012170310200 ,-0.240871,-0.0507055,-0.0344364,0.062987,-0.138293,-0.228605,-0.152203,0.403189,0.0019049,0.005831,-0.05096,0
20231012170310200 ,-0.240871,-0.0507055,-0.0344364,0.062987,-0.138293,-0.22977,-0.152203,0.404969,0.0025633,0.00389,-0.05856,1
20231012170310200 ,-0.240871,-0.0507055,-0.0344364,0.062987,-0.134555,-0.22977,-0.152203,0.405859,0.0045383,0.002919,-0.04906,1
20231012170310300 ,-0.239467,-0.0500554,-0.033719,0.062987,-0.134555,-0.227441,-0.152203,0.406749,0.0058551,0.005831,-0.05476,0
20231012170310300 ,-0.238764,-0.0494054,-0.0330016,0.064003,-0.134555,-0.226276,-0.145528,0.409419,0.0065134,0.007773,-0.05856,-1
20231012170310300 ,-0.238764,-0.0487553,-0.0315667,0.064003,-0.134555,-0.225111,-0.145528,0.401409,0.0051967,0.008744,-0.06616,-1
20231012170310300 ,-0.238764,-0.0487553,-0.0315667,0.064003,-0.134555,-0.225111,-0.145528,0.401409,0.0051967,0.008744,-0.06616,-1
20231012170310300 ,-0.238764,-0.0487553,-0.0315667,0.064003,-0.136424,-0.225111,-0.142858,0.406749,0.0045383,0.009715,-0.06996,-1
20231012170310400 ,-0.238764,-0.0487553,-0.0308493,0.064003,-0.138293,-0.225111,-0.137517,0.400519,0.0032216,0.005831,-0.06236,-2
20231012170310400 ,-0.238062,-0.0494054,-0.0301319,0.065019,-0.138293,-0.226276,-0.134847,0.403189,0.00388,0.008744,-0.05856,0
20231012170310400 ,-0.238062,-0.0494054,-0.0301319,0.066036,-0.138293,-0.227441,-0.133512,0.398739,0.0032216,0.008744,-0.06046,-2
20231012170310400 ,-0.23736,-0.0500554,-0.0308493,0.064003,-0.136424,-0.227441,-0.130842,0.402299,0.0058551,0.011656,-0.06236,0
20231012170310500 ,-0.239467,-0.0507055,-0.0322841,0.062987,-0.136424,-0.227441,-0.129506,0.404969,0.0032216,0.010685,-0.06996,-1
20231012170310500 ,-0.240169,-0.0507055,-0.0330016,0.062987,-0.136424,-0.228605,-0.133512,0.409419,0.0058551,0.007773,-0.07946,-1
20231012170310500 ,-0.240871,-0.0507055,-0.0344364,0.062987,-0.138293,-0.228605,-0.134847,0.408529,0.0051967,0.005831,-0.08326,-1
20231012170310500 ,-0.240871,-0.0507055,-0.0351538,0.06197,-0.138293,-0.228605,-0.136182,0.407639,0.0071718,0.005831,-0.06616,1
20231012170310600 ,-0.240871,-0.0507055,-0.0351538,0.06197,-0.138293,-0.227441,-0.134847,0.406749,0.0058551,0.005831,-0.05856,3
20231012170310600 ,-0.240871,-0.0507055,-0.0344364,0.06197,-0.138293,-0.227441,-0.133512,0.406749,0.00388,0.005831,-0.06236,3
20231012170310600 ,-0.240871,-0.0507055,-0.0344364,0.06197,-0.138293,-0.227441,-0.133512,0.406749,0.00388,0.005831,-0.06236,3
20231012170310600 ,-0.240871,-0.0507055,-0.0351538,0.064003,-0.136424,-0.227441,-0.134847,0.406749,0.0032216,0.005831,-0.06996,3
20231012170310700 ,-0.240871,-0.0507055,-0.0344364,0.065019,-0.136424,-0.228605,-0.136182,0.406749,0.0058551,0.009715,-0.07566,2
20231012170310700 ,-0.240871,-0.0507055,-0.0351538,0.065019,-0.136424,-0.22977,-0.137517,0.406749,0.0071718,0.011656,-0.07756,-1
20231012170310700 ,-0.240871,-0.0507055,-0.0344364,0.064003,-0.136424,-0.230935,-0.137517,0.404969,0.0032216,0.011656,-0.06616,-2
20231012170310700 ,-0.240871,-0.0507055,-0.033719,0.064003,-0.136424,-0.228605,-0.146863,0.402299,-7.00E-05,0.009715,-0.06046,-1
20231012170310800 ,-0.240871,-0.0507055,-0.033719,0.062987,-0.136424,-0.227441,-0.150868,0.400519,-7.00E-05,0.007773,-0.06996,0
20231012170310800 ,-0.240871,-0.0507055,-0.033719,0.062987,-0.136424,-0.228605,-0.152203,0.400519,0.0012466,0.005831,-0.07566,0
20231012170310800 ,-0.240871,-0.0507055,-0.0351538,0.062987,-0.138293,-0.22977,-0.150868,0.402299,0.0051967,0.005831,-0.07946,1
20231012170310800 ,-0.240871,-0.0507055,-0.0358713,0.062987,-0.138293,-0.230935,-0.152203,0.403189,0.0071718,0.00486,-0.07756,1
20231012170310900 ,-0.240871,-0.0507055,-0.0365887,0.062987,-0.138293,-0.230935,-0.146863,0.400519,0.0045383,0.00486,-0.07756,-1
20231012170310900 ,-0.240871,-0.0500554,-0.0358713,0.062987,-0.136424,-0.22977,-0.142858,0.399629,0.0032216,0.00486,-0.07566,-2
20231012170310900 ,-0.240871,-0.0500554,-0.0358713,0.062987,-0.136424,-0.22977,-0.142858,0.399629,0.0032216,0.00486,-0.07566,-2
20231012170310900 ,-0.240169,-0.0494054,-0.033719,0.064003,-0.134555,-0.22977,-0.140187,0.399629,-7.00E-05,0.00486,-0.07376,-2
20231012170310900 ,-0.240169,-0.0494054,-0.033719,0.064003,-0.134555,-0.22977,-0.136182,0.399629,0.0019049,0.009715,-0.07376,0
20231012170311000 ,-0.240169,-0.0500554,-0.033719,0.064003,-0.134555,-0.228605,-0.130842,0.399629,0.0032216,0.007773,-0.07186,0
20231012170311000 ,-0.240169,-0.0507055,-0.0344364,0.064003,-0.134555,-0.228605,-0.128171,0.398739,0.0058551,0.010685,-0.05666,0
20231012170311000 ,-0.240871,-0.0507055,-0.0344364,0.064003,-0.134555,-0.228605,-0.133512,0.398739,0.0071718,0.009715,-0.04906,-1
20231012170311000 ,-0.240871,-0.0507055,-0.0344364,0.064003,-0.136424,-0.228605,-0.136182,0.398739,0.0091468,0.008744,-0.05476,-1
20231012170311100 ,-0.240871,-0.0507055,-0.0351538,0.064003,-0.132686,-0.22977,-0.138852,0.404969,0.0098052,0.008744,-0.06046,-1
20231012170311100 ,-0.241573,-0.0507055,-0.0351538,0.062987,-0.134555,-0.230935,-0.137517,0.409419,0.0104635,0.006802,-0.06426,-1
20231012170311100 ,-0.241573,-0.0507055,-0.0351538,0.06197,-0.136424,-0.230935,-0.138852,0.411199,0.0091468,0.011656,-0.06806,-1
20231012170311100 ,-0.241573,-0.0507055,-0.0351538,0.06197,-0.136424,-0.230935,-0.138852,0.411199,0.0091468,0.011656,-0.06806,-1
20231012170311100 ,-0.241573,-0.0507055,-0.0351538,0.06197,-0.138293,-0.22977,-0.144193,0.409419,0.0084885,0.010685,-0.06996,-1
20231012170311100 ,-0.241573,-0.0507055,-0.0344364,0.062987,-0.140162,-0.22977,-0.148198,0.408529,0.0084885,0.018452,-0.06806,-1
20231012170311100 ,-0.240871,-0.0507055,-0.033719,0.062987,-0.138293,-0.22977,-0.150868,0.408529,0.0084885,0.018452,-0.06426,1
20231012170311200 ,-0.240871,-0.0507055,-0.033719,0.064003,-0.138293,-0.22977,-0.137517,0.409419,0.0084885,0.018452,-0.06236,0
20231012170311200 ,-0.240871,-0.0507055,-0.0344364,0.065019,-0.138293,-0.230935,-0.130842,0.410309,0.0104635,0.014569,-0.05666,-1
20231012170311200 ,-0.240871,-0.0507055,-0.0351538,0.064003,-0.138293,-0.2321,-0.128171,0.410309,0.0111219,0.012627,-0.05286,-2
20231012170311200 ,-0.240871,-0.0507055,-0.0358713,0.062987,-0.138293,-0.2321,-0.132177,0.407639,0.0065134,0.011656,-0.05096,-2
20231012170311300 ,-0.240871,-0.0507055,-0.0351538,0.06197,-0.138293,-0.230935,-0.146863,0.404079,0.0019049,0.001948,-0.06806,-2
20231012170311300 ,-0.240871,-0.0507055,-0.0344364,0.06197,-0.138293,-0.228605,-0.156209,0.393398,-0.000729,-0.002906,-0.08326,-2
20231012170311300 ,-0.240871,-0.0507055,-0.033719,0.06197,-0.138293,-0.228605,-0.160214,0.384498,-0.002045,6.00E-06,-0.09086,0
20231012170311300 ,-0.240871,-0.0507055,-0.0344364,0.06197,-0.138293,-0.227441,-0.160214,0.380048,-0.002704,0.001948,-0.06046,1
20231012170311400 ,-0.241573,-0.0507055,-0.0358713,0.06197,-0.138293,-0.227441,-0.158879,0.396068,-0.002045,0.002919,-0.04526,1
20231012170311400 ,-0.241573,-0.0507055,-0.0365887,0.06197,-0.140162,-0.227441,-0.146863,0.404079,0.0032216,0.00389,-0.04336,1
20231012170311400 ,-0.241573,-0.0507055,-0.0365887,0.06197,-0.140162,-0.227441,-0.146863,0.404079,0.0032216,0.00389,-0.04336,1
20231012170311400 ,-0.241573,-0.0507055,-0.0365887,0.06197,-0.140162,-0.227441,-0.140187,0.400519,0.0012466,0.001948,-0.04906,3
20231012170311400 ,-0.241573,-0.0507055,-0.0351538,0.06197,-0.140162,-0.228605,-0.148198,0.391618,-0.003362,-0.001935,-0.07186,4
20231012170311500 ,-0.241573,-0.0507055,-0.0358713,0.06197,-0.136424,-0.22977,-0.158879,0.387168,-0.005995,-0.003877,-0.08706,1
20231012170311500 ,-0.241573,-0.0507055,-0.0358713,0.062987,-0.138293,-0.22977,-0.16422,0.386278,-0.006654,0.000977,-0.09086,-1
20231012170311500 ,-0.241573,-0.0507055,-0.0358713,0.062987,-0.138293,-0.228605,-0.154874,0.390728,-0.002704,0.00486,-0.06996,-2
20231012170311500 ,-0.241573,-0.0507055,-0.0358713,0.062987,-0.138293,-0.227441,-0.149533,0.393398,0.0019049,0.006802,-0.06046,-2
20231012170311600 ,-0.241573,-0.0507055,-0.0358713,0.062987,-0.138293,-0.227441,-0.146863,0.394288,0.00388,0.006802,-0.06616,0
20231012170311600 ,-0.241573,-0.0507055,-0.0358713,0.064003,-0.138293,-0.228605,-0.144193,0.399629,0.0051967,0.00486,-0.07376,1
20231012170311600 ,-0.241573,-0.0507055,-0.0358713,0.065019,-0.138293,-0.22977,-0.141523,0.402299,0.0065134,0.005831,-0.07376,1
20231012170311600 ,-0.240871,-0.0507055,-0.0358713,0.064003,-0.138293,-0.2321,-0.141523,0.403189,0.0091468,0.008744,-0.06616,0
20231012170311700 ,-0.240169,-0.0507055,-0.0344364,0.062987,-0.140162,-0.2321,-0.140187,0.403189,0.013097,0.010685,-0.06236,-1
20231012170311700 ,-0.240169,-0.0507055,-0.0344364,0.062987,-0.140162,-0.2321,-0.140187,0.403189,0.013097,0.010685,-0.06236,-1
20231012170311700 ,-0.240169,-0.0507055,-0.0330016,0.062987,-0.140162,-0.2321,-0.136182,0.405859,0.015072,0.01554,-0.06046,-1
20231012170311800 ,-0.240169,-0.0507055,-0.0322841,0.062987,-0.140162,-0.2321,-0.133512,0.407639,0.0137553,0.017481,-0.05856,-1
